player,firstdragon,infernals,mountains,clouds,oceans,firstherald,firstbaron,firsttower,firstmidtower,firsttothreetowers,dragonsdiff,elementaldrakesdiff,eldersdiff,heraldsdiff,baronsdiff,towersdiff,inhibitorsdiff
Liang,0.06592602550047202,0.6333015142502072,0.07228300500408238,1.125991844481193,0.002449341126640752,0.7748110230691059,0.06958040385283636,3.146664819005952e-05,0.5001537754220154,0.504060979096307,-0.6207667463522315,-0.6824122485768245,0.061645502224592974,0.5496220461964199,-0.9232628107972453,-3.039068730193793,-1.2086424102098152
Benny,0.030845763620220623,0.5168765822023147,0.5240185263830313,1.032279977924702,0.005371543022192782,0.5933847474339586,0.04435798954790471,0.08763127016635508,0.5895233509165223,0.5934296013808193,-0.2800404043928779,-0.279827707953757,-0.00021269783610478044,0.18680010936492408,-0.9940863484717397,-3.5998838146389858,-1.9632095882984686
Uniboy,0.07399498089600826,0.6577165911443301,0.008837287322523596,1.134819180246279,0.04095846531359726,0.7627109109454264,0.08926746586818879,0.01495370270322163,0.5149079263943555,0.5149088819317718,-0.6059206107934696,-0.6684854453383677,0.06256483454489814,0.5254218218908531,-0.8800392381013922,-2.7170686312049535,-1.0673727941000033
Rock,0.18400189095700625,0.5234941617964068,0.14119150121405255,0.15723162902577315,0.6553974961861968,0.20337980533076916,0.42833637741568964,0.23926071652385872,0.23852841048210394,0.23855892771098297,-1.6946330175414914,-1.6957312033191556,0.0010981857776641846,-0.5932403885381063,-0.08044474340567831,-2.4720722004276467,-0.07755970570724458
Tuna,0.10449934378266335,0.10266688838601112,0.08105946704745293,0.0004959441721439362,0.5977952480316162,0.40615347400307655,0.7259967736899853,0.12220339104533195,0.3709818236529827,0.12049726769328117,-2.9725826419889927,-2.7793148197233677,-0.1620330810546875,-0.12513181194663048,-0.20695627108216286,-6.499657046049833,-3.1819410026073456
bonO,0.5241004682251501,0.019965530449478245,0.05548779882646351,0.5020754784600501,0.03388263835950059,0.26394497157481905,0.010702598005345895,0.2952921858455211,0.008246647393662761,0.010687099967989219,-2.9554868918699513,-2.955245612266081,-0.00024127960387032577,-0.47211005682125096,-0.9761652664707744,-8.691230540934876,-2.228199684825447
Letme,0.6371224722800735,0.007847818662416376,1.2678932217395598,0.6290170150277316,0.1497545431994728,0.585673033986025,0.8966102502049196,0.9531093008102614,0.6457238700216611,0.6456667233373626,0.6908467916584335,0.5658461956265448,0.12500059603188882,0.17134606800115504,0.919277702240311,3.948023009697634,0.9753044943954643
Mlxg,0.26128566984971235,0.003922309726476669,0.5664447899907827,0.27479914389550686,0.2569300904870033,0.22069561967030585,0.8226508851754826,0.970579867436753,0.28478330857887846,0.28441709833986906,-1.5734106004238129,-1.8273788094520569,0.253968209028244,-0.5586087599606688,0.9063093612653912,0.8148220334269554,0.18785513357151762
Xiaohu,0.8961584696719062,0.13389589824147888,1.6300280435326944,0.5159934803978619,0.34627992294251664,0.06818806733268919,0.08520430927007004,0.4687027926338414,0.3183425062548946,0.318220435942368,0.5440156509591484,0.5420627643195195,0.0019528866396288508,-0.8636238653346217,-1.5771659436080243,-5.370980353118841,-1.134900564804997
Uzi,0.8961584662962323,0.1338958890415408,1.630028058110077,0.5159934852870857,0.3462799213790083,0.06818806507696351,0.08520431662515164,0.4687027924226126,0.3183425016064036,0.31822043129305133,0.5440156562752578,0.5420627678311829,0.0019528884440749295,-0.863623869846073,-1.5771659326660972,-5.370980382740141,-1.1349005702837596
